Rl_,fn_,D_,M_,Effi_,SampleT_
276,0.88,0.380159999999208,1.06211737972123,97.3760794659638,2.69999999999437e-06
276,0.89,0.384479999999199,1.05295227330795,97.380074639592,2.69999999999437e-06
276,0.9,0.374399999998776,1.04375416976669,97.3699411406038,2.5999999999915e-06
276,0.91,0.378559999998762,1.03495427254933,97.3617817517524,2.5999999999915e-06
276,0.92,0.382720000002834,1.02611652380455,97.3333725038057,2.60000000001925e-06
276,0.93,0.386880000002865,1.02611652380455,97.3333725038057,2.60000000001925e-06
276,0.94,0.391040000002896,1.01763149629959,97.3194183945692,2.60000000001925e-06
276,0.95,0.395199999998708,1.00945368966725,97.3292171683943,2.5999999999915e-06
276,0.96,0.399359999998694,1.00945368966725,97.3292171683943,2.5999999999915e-06
276,0.97,0.40351999999868,1.00154891281649,97.3240487730923,2.5999999999915e-06
276,0.98,0.391999999998216,0.99358051409608,97.3848509917725,2.49999999998862e-06
276,0.99,0.395999999998198,0.99358051409608,97.3848509917725,2.49999999998862e-06
277,0.6,0.307199999998176,1.55909972612797,97.2392979832819,3.199999999981e-06
277,0.61,0.312320000000854,1.51343502861722,97.2403001857871,3.20000000000875e-06
277,0.62,0.317439999998115,1.47078307085022,97.2627420059224,3.199999999981e-06
277,0.63,0.312480000000592,1.45031878759175,97.2682027269998,3.10000000000588e-06
277,0.64,0.317440000000602,1.41134914439714,97.2673579384917,3.10000000000588e-06
277,0.65,0.322399999997725,1.39288582922301,97.2928353726593,3.09999999997812e-06
277,0.66,0.316800000000317,1.3581752272012,97.4366163683688,3.000000000003e-06
277,0.67,0.321600000000322,1.34099662302545,97.4368128434183,3.000000000003e-06
277,0.68,0.326400000000326,1.30829931577787,97.4374161510007,3.000000000003e-06
277,0.69,0.331200000000331,1.29273590345964,97.4406931867945,3.000000000003e-06
277,0.7,0.336000000000336,1.27733896051128,97.4323523752914,3.000000000003e-06
277,0.71,0.340800000000341,1.26259114497271,97.4332859286379,3.000000000003e-06
277,0.72,0.345599999997148,1.23398607816134,97.4181261953717,2.99999999997524e-06
277,0.73,0.338720000000015,1.22016615339971,97.4070512497256,2.90000000000012e-06
277,0.74,0.343360000000015,1.20677328920662,97.3895641065251,2.90000000000012e-06
277,0.75,0.348000000000015,1.19393669569356,97.4094997942483,2.90000000000012e-06
277,0.76,0.352640000000015,1.18139659263708,97.4020840356056,2.90000000000012e-06
277,0.77,0.357280000000015,1.16909783367372,97.4041114922265,2.90000000000012e-06
277,0.78,0.361920000000016,1.15730694243285,97.4139245102244,2.90000000000012e-06
277,0.79,0.366560000000016,1.14556704973453,97.4093155796753,2.90000000000012e-06
277,0.8,0.371200000000016,1.13430600917883,97.4099678517519,2.90000000000012e-06
277,0.81,0.362879999999644,1.12308799193805,97.3991589766103,2.79999999999725e-06
277,0.82,0.367359999999639,1.11233082296647,97.3934572375617,2.79999999999725e-06
277,0.83,0.371839999999635,1.10161580687439,97.3770580998515,2.79999999999725e-06
277,0.84,0.37631999999963,1.09127999067864,97.3623834510764,2.79999999999725e-06
277,0.85,0.380799999999626,1.08134576089259,97.3696118367817,2.79999999999725e-06
277,0.86,0.371519999999226,1.07169257524376,97.3745310617262,2.69999999999437e-06
277,0.87,0.375839999999217,1.062128343946,97.3645159435232,2.69999999999437e-06
277,0.88,0.380159999999208,1.062128343946,97.3645159435232,2.69999999999437e-06
277,0.89,0.384479999999199,1.05297168206989,97.3735626660421,2.69999999999437e-06
277,0.9,0.374399999998776,1.04377336141488,97.3634985807502,2.5999999999915e-06
277,0.91,0.378559999998762,1.03496783422971,97.3574374042456,2.5999999999915e-06
277,0.92,0.382720000002834,1.02612399450446,97.3326328694661,2.60000000001925e-06
277,0.93,0.386880000002865,1.02612399450446,97.3326328694661,2.60000000001925e-06
277,0.94,0.391040000002896,1.01764633508131,97.3120384841106,2.60000000001925e-06
277,0.95,0.395199999998708,1.00946832996851,97.3256944264272,2.5999999999915e-06
277,0.96,0.399359999998694,1.00946832996851,97.3256944264272,2.5999999999915e-06
277,0.97,0.40351999999868,1.00155596265185,97.3219792377844,2.5999999999915e-06
277,0.98,0.391999999998216,0.993591030221204,97.3808883039669,2.49999999998862e-06
277,0.99,0.395999999998198,0.993591030221204,97.3808883039669,2.49999999998862e-06
278,0.6,0.307199999998176,1.55946692476747,97.2310795370221,3.199999999981e-06
278,0.61,0.312320000000854,1.51376081889238,97.2327551216424,3.20000000000875e-06
278,0.62,0.317439999998115,1.47107520551013,97.2543846026122,3.199999999981e-06
278,0.63,0.312480000000592,1.4506290860099,97.2634953500521,3.10000000000588e-06
278,0.64,0.317440000000602,1.41157643160639,97.2588776758021,3.10000000000588e-06
278,0.65,0.311999999997425,1.39309896386379,97.2840463059669,2.99999999997524e-06
278,0.66,0.316800000000317,1.35836714310751,97.4292263624413,3.000000000003e-06
278,0.67,0.321600000000322,1.3411765190388,97.4278418054335,3.000000000003e-06
278,0.68,0.326400000000326,1.30846143774676,97.4321628190864,3.000000000003e-06
278,0.69,0.331200000000331,1.292883515436,97.4353204656682,3.000000000003e-06
278,0.7,0.336000000000336,1.27748868441717,97.4285796138757,3.000000000003e-06
278,0.71,0.340800000000341,1.26273166592199,97.4270891793918,3.000000000003e-06
278,0.72,0.345599999997148,1.23411009288305,97.4148380127056,2.99999999997524e-06
278,0.73,0.338720000000015,1.22026926826094,97.402767998889,2.90000000000012e-06
278,0.74,0.343360000000015,1.20688162048453,97.3863026273611,2.90000000000012e-06
278,0.75,0.348000000000015,1.19402302405018,97.4020954347096,2.90000000000012e-06
278,0.76,0.352640000000015,1.18146287685853,97.3980602154147,2.90000000000012e-06
278,0.77,0.357280000000015,1.16916103024958,97.4000037828871,2.90000000000012e-06
278,0.78,0.361920000000016,1.15736724230053,97.4065247652401,2.90000000000012e-06
278,0.79,0.366560000000016,1.14561810906417,97.4048498933241,2.90000000000012e-06
278,0.8,0.371200000000016,1.13436157405028,97.403566686004,2.90000000000012e-06
278,0.81,0.362879999999644,1.12313946851739,97.3950884281943,2.79999999999725e-06
278,0.82,0.367359999999639,1.11236976044231,97.3876199516826,2.79999999999725e-06
278,0.83,0.371839999999635,1.10164714620437,97.3726443527773,2.79999999999725e-06
278,0.84,0.362879999999244,1.09131504922955,97.3523286427478,2.69999999999437e-06
278,0.85,0.380799999999626,1.08137698052693,97.3643004349287,2.79999999999725e-06
278,0.86,0.371519999999226,1.07171887004262,97.365262772168,2.69999999999437e-06
278,0.87,0.375839999999217,1.06215776725328,97.3641683499975,2.69999999999437e-06
278,0.88,0.380159999999208,1.06215776725328,97.3641683499975,2.69999999999437e-06
278,0.89,0.384479999999199,1.05299530914757,97.3682074284483,2.69999999999437e-06
278,0.9,0.374399999998776,1.04379429254048,97.3553997039767,2.5999999999915e-06
278,0.91,0.378559999998762,1.03498628434005,97.3479270449402,2.5999999999915e-06
278,0.92,0.382720000002834,1.02613805236914,97.3302277980943,2.60000000001925e-06
278,0.93,0.386880000002865,1.02613805236914,97.3302277980943,2.60000000001925e-06
278,0.94,0.391040000002896,1.01766251936553,97.3096553592918,2.60000000001925e-06
278,0.95,0.395199999998708,1.00949186416364,97.3247480381882,2.5999999999915e-06
278,0.96,0.399359999998694,1.00949186416364,97.3247480381882,2.5999999999915e-06
278,0.97,0.40351999999868,1.00158176933732,97.3161881649464,2.5999999999915e-06
278,0.98,0.391999999998216,0.993608941830919,97.3744256026977,2.49999999998862e-06
278,0.99,0.395999999998198,0.993608941830919,97.3744256026977,2.49999999998862e-06
279,0.6,0.307199999998176,1.55983619458748,97.2220668381914,3.199999999981e-06
279,0.61,0.312320000000854,1.51407406714843,97.2230097604599,3.20000000000875e-06
279,0.62,0.317439999998115,1.47134742244464,97.2464170512586,3.199999999981e-06
279,0.63,0.312480000000592,1.45094464138743,97.2585925545755,3.10000000000588e-06
279,0.64,0.317440000000602,1.41181529704468,97.2524880804531,3.10000000000588e-06
279,0.65,0.311999999997425,1.39332210299244,97.2784116461662,2.99999999997524e-06
279,0.66,0.316800000000317,1.3585587501963,97.4232780721035,3.000000000003e-06
279,0.67,0.321600000000322,1.34135930566455,97.4229178172702,3.000000000003e-06
279,0.68,0.326400000000326,1.30862170371674,97.4273397379865,3.000000000003e-06
279,0.69,0.331200000000331,1.29303407049892,97.4294839300862,3.000000000003e-06
279,0.7,0.336000000000336,1.27763536644694,97.4238970597344,3.000000000003e-06
279,0.71,0.340800000000341,1.26286153510001,97.4232014695362,3.000000000003e-06
279,0.72,0.345599999997148,1.23422340137795,97.4083934699453,2.99999999997524e-06
279,0.73,0.338720000000015,1.22036893724093,97.4002154977033,2.90000000000012e-06
279,0.74,0.343360000000015,1.2069956345602,97.3841901144564,2.90000000000012e-06
279,0.75,0.348000000000015,1.19410966235009,97.3981501078421,2.90000000000012e-06
279,0.76,0.352640000000015,1.18152906766673,97.3901989606537,2.90000000000012e-06
279,0.77,0.357280000000015,1.16921936985168,97.3962364890236,2.90000000000012e-06
279,0.78,0.361920000000016,1.15741972625344,97.4004978702696,2.90000000000012e-06
279,0.79,0.366560000000016,1.14566869553112,97.3974659150634,2.90000000000012e-06
279,0.8,0.371200000000016,1.13441643101635,97.401205257346,2.90000000000012e-06
279,0.81,0.362879999999644,1.12319348219808,97.3936933720125,2.79999999999725e-06
279,0.82,0.367359999999639,1.11242113528685,97.3852966027583,2.79999999999725e-06
279,0.83,0.371839999999635,1.10167991314339,97.3638116764187,2.79999999999725e-06
279,0.84,0.362879999999244,1.0913541688019,97.3485003899606,2.69999999999437e-06
279,0.85,0.367199999999235,1.0814074009811,97.360690739735,2.69999999999437e-06
279,0.86,0.371519999999226,1.07174572378141,97.3594068199848,2.69999999999437e-06
279,0.87,0.375839999999217,1.06217112658351,97.3579170165036,2.69999999999437e-06
279,0.88,0.380159999999208,1.06217112658351,97.3579170165036,2.69999999999437e-06
279,0.89,0.384479999999199,1.05301438183557,97.3626133891918,2.69999999999437e-06
279,0.9,0.374399999998776,1.04381890812088,97.354119423685,2.5999999999915e-06
279,0.91,0.378559999998762,1.03501227928451,97.3448163340838,2.5999999999915e-06
279,0.92,0.382720000002834,1.02616563278789,97.3207020249443,2.60000000001925e-06
279,0.93,0.386880000002865,1.02616563278789,97.3207020249443,2.60000000001925e-06
279,0.94,0.391040000002896,1.01768219825657,97.3059457489538,2.60000000001925e-06
279,0.95,0.395199999998708,1.0094972924655,97.3178960320593,2.5999999999915e-06
279,0.96,0.399359999998694,1.0094972924655,97.3178960320593,2.5999999999915e-06
279,0.97,0.40351999999868,1.00158442056029,97.3131139579659,2.5999999999915e-06
279,0.98,0.391999999998216,0.993621167004503,97.372933958999,2.49999999998862e-06
279,0.99,0.395999999998198,0.993621167004503,97.372933958999,2.49999999998862e-06
280,0.6,0.307199999998176,1.56019175726589,97.214431352691,3.199999999981e-06
280,0.61,0.312320000000854,1.51439331661562,97.2147345716168,3.20000000000875e-06
280,0.62,0.317439999998115,1.47162118857625,97.2385224261512,3.199999999981e-06
280,0.63,0.312480000000592,1.45124639927367,97.2523865137103,3.10000000000588e-06
280,0.64,0.317440000000602,1.41207314354536,97.2464352990187,3.10000000000588e-06
280,0.65,0.311999999997425,1.39353959090278,97.2698011269095,2.99999999997524e-06
280,0.66,0.316800000000317,1.35875332312078,97.4145606895705,3.000000000003e-06
280,0.67,0.321600000000322,1.34153813689428,97.4149701639881,3.000000000003e-06
280,0.68,0.326400000000326,1.3087759879762,97.4206374239844,3.000000000003e-06
280,0.69,0.331200000000331,1.29319139747339,97.4232349584405,3.000000000003e-06
280,0.7,0.336000000000336,1.27777042920985,97.4175367069358,3.000000000003e-06
280,0.71,0.340800000000341,1.26300800938076,97.4196081144267,3.000000000003e-06
280,0.72,0.345599999997148,1.23434495845212,97.4050872667832,2.99999999997524e-06
280,0.73,0.338720000000015,1.22045942728649,97.3902198805897,2.90000000000012e-06
280,0.74,0.343360000000015,1.20709458773768,97.3802639638929,2.90000000000012e-06
280,0.75,0.348000000000015,1.19419862362221,97.392148127133,2.90000000000012e-06
280,0.76,0.352640000000015,1.18159076797384,97.3847390694309,2.90000000000012e-06
280,0.77,0.357280000000015,1.16927215951507,97.3867762211727,2.90000000000012e-06
280,0.78,0.361920000000016,1.15748237342993,97.3955804076046,2.90000000000012e-06
280,0.79,0.366560000000016,1.14572601964815,97.3946477118051,2.90000000000012e-06
280,0.8,0.371200000000016,1.13446753028223,97.3980899590899,2.90000000000012e-06
280,0.81,0.362879999999644,1.12323131045905,97.384955692217,2.79999999999725e-06
280,0.82,0.367359999999639,1.11247330647743,97.3796480097665,2.79999999999725e-06
280,0.83,0.371839999999635,1.10171516591505,97.3591253111686,2.79999999999725e-06
280,0.84,0.362879999999244,1.09139969165095,97.3452173223394,2.69999999999437e-06
280,0.85,0.367199999999235,1.08143709777305,97.353685184676,2.69999999999437e-06
280,0.86,0.371519999999226,1.07176414746204,97.3583951223519,2.69999999999437e-06
280,0.87,0.375839999999217,1.06219781163251,97.3535698050449,2.69999999999437e-06
280,0.88,0.380159999999208,1.06219781163251,97.3535698050449,2.69999999999437e-06
280,0.89,0.384479999999199,1.05303133947477,97.3584496437683,2.69999999999437e-06
280,0.9,0.374399999998776,1.04384030754388,97.3485352120513,2.5999999999915e-06
280,0.91,0.378559999998762,1.03503048205088,97.3432141581084,2.5999999999915e-06
280,0.92,0.382720000002834,1.02618096091454,97.3147705143608,2.60000000001925e-06
280,0.93,0.386880000002865,1.02618096091454,97.3147705143608,2.60000000001925e-06
280,0.94,0.391040000002896,1.01769943289195,97.2977561320649,2.60000000001925e-06
280,0.95,0.395199999998708,1.00952184934685,97.3100664605896,2.5999999999915e-06
280,0.96,0.399359999998694,1.00952184934685,97.3100664605896,2.5999999999915e-06
280,0.97,0.40351999999868,1.00160987021458,97.3095752820667,2.5999999999915e-06
280,0.98,0.391999999998216,0.993640307753175,97.3710486518734,2.49999999998862e-06
280,0.99,0.395999999998198,0.993640307753175,97.3710486518734,2.49999999998862e-06
281,0.6,0.307199999998176,1.56062188484772,97.2092157582674,3.199999999981e-06
281,0.61,0.312320000000854,1.51472012840263,97.2062483653765,3.20000000000875e-06
281,0.62,0.317439999998115,1.47190410997212,97.2296600772168,3.199999999981e-06
281,0.63,0.312480000000592,1.45155895056422,97.2478930679314,3.10000000000588e-06
281,0.64,0.317440000000602,1.41234113257885,97.2407797311911,3.10000000000588e-06
281,0.65,0.311999999997425,1.39375817522456,97.2632101589983,2.99999999997524e-06
281,0.66,0.316800000000317,1.35895150221709,97.4111477910076,3.000000000003e-06
281,0.67,0.321600000000322,1.34172658709431,97.4096255802624,3.000000000003e-06
281,0.68,0.326400000000326,1.30892936986689,97.4121919384407,3.000000000003e-06
281,0.69,0.331200000000331,1.29333874660398,97.4183055901733,3.000000000003e-06
281,0.7,0.336000000000336,1.27792001805836,97.4132260594058,3.000000000003e-06
281,0.71,0.340800000000341,1.26314302560018,97.4150785269598,3.000000000003e-06
281,0.72,0.345599999997148,1.23446654776464,97.3998625301387,2.99999999997524e-06
281,0.73,0.338720000000015,1.22055008764082,97.3861547664468,2.90000000000012e-06
281,0.74,0.343360000000015,1.20721605807165,97.3772117498466,2.90000000000012e-06
281,0.75,0.348000000000015,1.19427950151545,97.3873395600693,2.90000000000012e-06
281,0.76,0.352640000000015,1.18164695550671,97.3769066043122,2.90000000000012e-06
281,0.77,0.357280000000015,1.16933292538289,97.3839609768982,2.90000000000012e-06
281,0.78,0.361920000000016,1.1575389694198,97.3900380719417,2.90000000000012e-06
281,0.79,0.366560000000016,1.14578572284542,97.3909336789307,2.90000000000012e-06
281,0.8,0.371200000000016,1.13451394753916,97.39366902552,2.90000000000012e-06
281,0.81,0.362879999999644,1.12328373286465,97.3820266026376,2.79999999999725e-06
281,0.82,0.354240000002903,1.1125073256968,97.3744653275,2.70000000002213e-06
281,0.83,0.371839999999635,1.10176140690866,97.3569696150679,2.79999999999725e-06
281,0.84,0.362879999999244,1.09143385745985,97.3422923960545,2.69999999999437e-06
281,0.85,0.367199999999235,1.08146442239824,97.3497380456515,2.69999999999437e-06
281,0.86,0.371519999999226,1.07179025186523,97.354145363681,2.69999999999437e-06
281,0.87,0.375839999999217,1.06222286990116,97.3474658608041,2.69999999999437e-06
281,0.88,0.380159999999208,1.06222286990116,97.3474658608041,2.69999999999437e-06
281,0.89,0.384479999999199,1.05306541181459,97.3543950089942,2.69999999999437e-06
281,0.9,0.374399999998776,1.04385641075727,97.3397940929583,2.5999999999915e-06
281,0.91,0.378559999998762,1.03504774324506,97.3339176591292,2.5999999999915e-06
281,0.92,0.382720000002834,1.026198676354,97.3151259884469,2.60000000001925e-06
281,0.93,0.386880000002865,1.026198676354,97.3151259884469,2.60000000001925e-06
281,0.94,0.391040000002896,1.01771802342016,97.2953712352337,2.60000000001925e-06
281,0.95,0.395199999998708,1.00953211080889,97.3081958723662,2.5999999999915e-06
281,0.96,0.399359999998694,1.00953211080889,97.3081958723662,2.5999999999915e-06
281,0.97,0.40351999999868,1.00162258824605,97.3032442180629,2.5999999999915e-06
281,0.98,0.391999999998216,0.99364876255161,97.3649085764893,2.49999999998862e-06
281,0.99,0.395999999998198,0.99364876255161,97.3649085764893,2.49999999998862e-06
282,0.6,0.307199999998176,1.56109823221142,97.2064243209914,3.199999999981e-06
282,0.61,0.312320000000854,1.51514698488076,97.2060189804672,3.20000000000875e-06
282,0.62,0.317439999998115,1.47218619510555,97.2207620380957,3.199999999981e-06
282,0.63,0.312480000000592,1.45186307916097,97.2423739636152,3.10000000000588e-06
282,0.64,0.317440000000602,1.41261385778838,97.2355441130044,3.10000000000588e-06
282,0.65,0.311999999997425,1.39396932443079,97.2552199084213,2.99999999997524e-06
282,0.66,0.316800000000317,1.35912931519866,97.4019843484361,3.000000000003e-06
282,0.67,0.321600000000322,1.34188368352486,97.4028410447425,3.000000000003e-06
282,0.68,0.326400000000326,1.30909509805691,97.4076378247305,3.000000000003e-06
282,0.69,0.331200000000331,1.29349274333896,97.4136384668085,3.000000000003e-06
282,0.7,0.336000000000336,1.27804951324581,97.4078126786414,3.000000000003e-06
282,0.71,0.340800000000341,1.26326728664846,97.4068496971591,3.000000000003e-06
282,0.72,0.345599999997148,1.23457969110492,97.3967762231182,2.99999999997524e-06
282,0.73,0.338720000000015,1.22065749123243,97.3833714116665,2.90000000000012e-06
282,0.74,0.343360000000015,1.20731536823488,97.3707405498927,2.90000000000012e-06
282,0.75,0.348000000000015,1.19436803353813,97.3827406231096,2.90000000000012e-06
282,0.76,0.352640000000015,1.18171218621191,97.3710890227371,2.90000000000012e-06
282,0.77,0.357280000000015,1.16939849918988,97.3763087058741,2.90000000000012e-06
282,0.78,0.361920000000016,1.15759745794192,97.3855589860513,2.90000000000012e-06
282,0.79,0.366560000000016,1.14584363230246,97.3829258624991,2.90000000000012e-06
282,0.8,0.371200000000016,1.13456567133608,97.3855474579921,2.90000000000012e-06
282,0.81,0.362879999999644,1.12332339454681,97.3754980742712,2.79999999999725e-06
282,0.82,0.354240000002903,1.11255206440999,97.368517510097,2.70000000002213e-06
282,0.83,0.371839999999635,1.10179869960134,97.3492782747395,2.79999999999725e-06
282,0.84,0.362879999999244,1.09148069320269,97.3345520768857,2.69999999999437e-06
282,0.85,0.367199999999235,1.08149854837145,97.3448046657397,2.69999999999437e-06
282,0.86,0.371519999999226,1.07181245219506,97.344909831484,2.69999999999437e-06
282,0.87,0.375839999999217,1.06224388016516,97.3429044744237,2.69999999999437e-06
282,0.88,0.380159999999208,1.06224388016516,97.3429044744237,2.69999999999437e-06
282,0.89,0.384479999999199,1.05307609235922,97.3522011070479,2.69999999999437e-06
282,0.9,0.374399999998776,1.04387708422003,97.342113941744,2.5999999999915e-06
282,0.91,0.378559999998762,1.03506628969957,97.3288195416761,2.5999999999915e-06
282,0.92,0.382720000002834,1.02622052970193,97.3058070082472,2.60000000001925e-06
282,0.93,0.386880000002865,1.02622052970193,97.3058070082472,2.60000000001925e-06
282,0.94,0.391040000002896,1.01773206615413,97.2920165785183,2.60000000001925e-06
282,0.95,0.395199999998708,1.00955015973313,97.303208858884,2.5999999999915e-06
282,0.96,0.399359999998694,1.00955015973313,97.303208858884,2.5999999999915e-06
282,0.97,0.40351999999868,1.00164004128187,97.3021225794676,2.5999999999915e-06
282,0.98,0.391999999998216,0.993668970903813,97.3575602879815,2.49999999998862e-06
282,0.99,0.395999999998198,0.993668970903813,97.3575602879815,2.49999999998862e-06
283,0.6,0.307199999998176,1.56157041736087,97.2038651987332,3.199999999981e-06
283,0.61,0.312320000000854,1.51556428906521,97.2018306226705,3.20000000000875e-06
283,0.62,0.317439999998115,1.47249692889566,97.217956966764,3.199999999981e-06
283,0.63,0.312480000000592,1.45217126335723,97.2376438680762,3.10000000000588e-06
283,0.64,0.307200000000307,1.41287829495463,97.2290105548742,3.000000000003e-06
283,0.65,0.311999999997425,1.39418702457474,97.2474423721448,2.99999999997524e-06
283,0.66,0.316800000000317,1.3593152249249,97.3953478872614,3.000000000003e-06
283,0.67,0.321600000000322,1.34207192857205,97.3943849105172,3.000000000003e-06
283,0.68,0.326400000000326,1.30925834971894,97.4011013696032,3.000000000003e-06
283,0.69,0.331200000000331,1.29363551352407,97.4059149464461,3.000000000003e-06
283,0.7,0.336000000000336,1.27819091805832,97.4005765586961,3.000000000003e-06
283,0.71,0.340800000000341,1.2633976045214,97.4033760490304,3.000000000003e-06
283,0.72,0.345599999997148,1.23469971624165,97.3921832070427,2.99999999997524e-06
283,0.73,0.338720000000015,1.22077258631534,97.3778682835744,2.90000000000012e-06
283,0.74,0.343360000000015,1.20741057162453,97.370840289625,2.90000000000012e-06
283,0.75,0.348000000000015,1.19445208451616,97.3768231494895,2.90000000000012e-06
283,0.76,0.352640000000015,1.18177318528775,97.363291337513,2.90000000000012e-06
283,0.77,0.357280000000015,1.16945996002837,97.3702352054614,2.90000000000012e-06
283,0.78,0.361920000000016,1.15765166530372,97.3782678968811,2.90000000000012e-06
283,0.79,0.366560000000016,1.14588625003557,97.3775917793611,2.90000000000012e-06
283,0.8,0.371200000000016,1.1346151051242,97.3832939404752,2.90000000000012e-06
283,0.81,0.362879999999644,1.12337012433916,97.3690074790444,2.79999999999725e-06
283,0.82,0.354240000002903,1.11259714321246,97.3644732509102,2.70000000002213e-06
283,0.83,0.358560000002939,1.10183126775569,97.3460006060418,2.70000000002213e-06
283,0.84,0.362879999999244,1.09151329387981,97.334507879205,2.69999999999437e-06
283,0.85,0.367199999999235,1.08153600795885,97.3404917647054,2.69999999999437e-06
283,0.86,0.371519999999226,1.07184115837633,97.3424518099389,2.69999999999437e-06
283,0.87,0.375839999999217,1.06226657747291,97.3395858284166,2.69999999999437e-06
283,0.88,0.380159999999208,1.06226657747291,97.3395858284166,2.69999999999437e-06
283,0.89,0.384479999999199,1.05310129119502,97.3415319737454,2.69999999999437e-06
283,0.9,0.374399999998776,1.04389893610771,97.3325986277095,2.5999999999915e-06
283,0.91,0.378559999998762,1.03509137155424,97.3290701540391,2.5999999999915e-06
283,0.92,0.382720000002834,1.02624143453131,97.1929647240589,2.60000000001925e-06
283,0.93,0.386880000002865,1.02624143453131,97.1929647240589,2.60000000001925e-06
283,0.94,0.391040000002896,1.01774897474771,97.2840960455625,2.60000000001925e-06
283,0.95,0.395199999998708,1.00956744955701,97.2927430222825,2.5999999999915e-06
283,0.96,0.399359999998694,1.00956744955701,97.2927430222825,2.5999999999915e-06
283,0.97,0.40351999999868,1.00165346821458,97.2955263393107,2.5999999999915e-06
283,0.98,0.391999999998216,0.993668582725156,97.3596476396531,2.49999999998862e-06
283,0.99,0.395999999998198,0.993668582725156,97.3596476396531,2.49999999998862e-06
284,0.6,0.307199999998176,1.56203988383044,97.2013245656148,3.199999999981e-06
284,0.61,0.312320000000854,1.51598085466352,97.1999505944866,3.20000000000875e-06
284,0.62,0.317439999998115,1.47284741621503,97.2123159540112,3.199999999981e-06
284,0.63,0.312480000000592,1.45246956100649,97.2320184575583,3.10000000000588e-06
284,0.64,0.307200000000307,1.41315818630418,97.2259613758443,3.000000000003e-06
284,0.65,0.311999999997425,1.39440200419615,97.2394689629243,2.99999999997524e-06
284,0.66,0.316800000000317,1.35949901562621,97.3867951205809,3.000000000003e-06
284,0.67,0.321600000000322,1.34225160532912,97.3884109309513,3.000000000003e-06
284,0.68,0.326400000000326,1.30940893708,97.3955005079819,3.000000000003e-06
284,0.69,0.331200000000331,1.29377926775652,97.4005155471128,3.000000000003e-06
284,0.7,0.336000000000336,1.27833134690682,97.3971927938385,3.000000000003e-06
284,0.71,0.340800000000341,1.26352921313813,97.3991630722228,3.000000000003e-06
284,0.72,0.345599999997148,1.23481850200435,97.3875479918153,2.99999999997524e-06
284,0.73,0.338720000000015,1.2208814227588,97.3715109170259,2.90000000000012e-06
284,0.74,0.343360000000015,1.2075272688365,97.3646468134192,2.90000000000012e-06
284,0.75,0.348000000000015,1.19453245451105,97.3726151457439,2.90000000000012e-06
284,0.76,0.352640000000015,1.1818391332173,97.3568917729367,2.90000000000012e-06
284,0.77,0.357280000000015,1.16952266062679,97.3631644820659,2.90000000000012e-06
284,0.78,0.361920000000016,1.15770309051009,97.3726791588488,2.90000000000012e-06
284,0.79,0.366560000000016,1.14594314942882,97.3706745380944,2.90000000000012e-06
284,0.8,0.371200000000016,1.13466573563937,97.3784387141163,2.90000000000012e-06
284,0.81,0.362879999999644,1.12342681252768,97.3658541545678,2.79999999999725e-06
284,0.82,0.354240000002903,1.11264500787646,97.3606767443765,2.70000000002213e-06
284,0.83,0.358560000002939,1.10187326644344,97.3405477166221,2.70000000002213e-06
284,0.84,0.362879999999244,1.0915472256672,97.3312697501285,2.69999999999437e-06
284,0.85,0.367199999999235,1.081561788224,97.3330508945371,2.69999999999437e-06
284,0.86,0.371519999999226,1.07185972115023,97.3333503116354,2.69999999999437e-06
284,0.87,0.375839999999217,1.06228875102213,97.3364036441051,2.69999999999437e-06
284,0.88,0.380159999999208,1.06228875102213,97.3364036441051,2.69999999999437e-06
284,0.89,0.384479999999199,1.05312165056775,97.337546316544,2.69999999999437e-06
284,0.9,0.374399999998776,1.04391096571912,97.3287736059873,2.5999999999915e-06
284,0.91,0.378559999998762,1.03510495397084,97.3228619917372,2.5999999999915e-06
284,0.92,0.382720000002834,1.02627092153154,97.4464302474579,2.60000000001925e-06
284,0.93,0.386880000002865,1.02627092153154,97.4464302474579,2.60000000001925e-06
284,0.94,0.391040000002896,1.01777084938106,97.2837059386353,2.60000000001925e-06
284,0.95,0.395199999998708,1.0095823340743,97.2878548400324,2.5999999999915e-06
284,0.96,0.399359999998694,1.0095823340743,97.2878548400324,2.5999999999915e-06
284,0.97,0.40351999999868,1.00166391345855,97.2906877481258,2.5999999999915e-06
284,0.98,0.391999999998216,0.993688799248337,97.3478938419557,2.49999999998862e-06
284,0.99,0.395999999998198,0.993688799248337,97.3478938419557,2.49999999998862e-06
285,0.6,0.307199999998176,1.56250311287327,97.1994861706292,3.199999999981e-06
285,0.61,0.312320000000854,1.51638882432804,97.1973124188259,3.20000000000875e-06
285,0.62,0.317439999998115,1.4732190787666,97.2098049185468,3.199999999981e-06
285,0.63,0.312480000000592,1.45276775116062,97.2252599955114,3.10000000000588e-06
285,0.64,0.307200000000307,1.41342076234398,97.2198321718783,3.000000000003e-06
285,0.65,0.311999999997425,1.39461160199587,97.2319791611038,2.99999999997524e-06
285,0.66,0.316800000000317,1.35968291031869,97.3803326178674,3.000000000003e-06
285,0.67,0.321600000000322,1.34241593441621,97.3831688854471,3.000000000003e-06
285,0.68,0.326400000000326,1.30956980438471,97.3903644710787,3.000000000003e-06
285,0.69,0.331200000000331,1.29393206432411,97.3958900252224,3.000000000003e-06
285,0.7,0.336000000000336,1.27846635074994,97.3899601283747,3.000000000003e-06
